,code_agb,groupe_aliment,sous_groupe_aliment,nom_produit,lci_name,code_saison,code_avion,kg_CO2_eq,Pt_utilisation_sol_eq,m3_consommation_eau_eq,mol_acidification_kg_eq,groupe_aliment_color
646,25949,entrées et plats composés,soupes,"Soupe à la tomate et aux vermicelles, déshydratée reconstituée","Soup, tomato and vermicelli, dehydrated and reconstituted",2,0,0.54,11.9,1.31,0.00401,#5DADE2
647,25933,entrées et plats composés,soupes,"Soupe à la tomate et aux vermicelles, préemballée à réchauffer","Soup, tomatoes and vermicelli, prepacked, to be reheated",2,0,0.583,16.3,1.32,0.00401,#5DADE2
648,25935,entrées et plats composés,soupes,"Soupe à la tomate, déshydratée reconstituée","Soup, tomatoes, dehydrated and reconstituted",2,0,0.374,3.26,0.446,0.00237,#5DADE2
649,25914,entrées et plats composés,soupes,"Soupe à la tomate, préemballée à réchauffer","Soup, tomatoes, prepacked, to be reheated",2,0,0.417,7.68,0.453,0.00237,#5DADE2
650,25928,entrées et plats composés,soupes,"Soupe à la volaille et aux légumes, déshydratée reconstituée","Soup, chicken and vegetables, dehydrated and reconstituted",2,0,0.133,3.07,0.158,0.00101,#5DADE2
651,25901,entrées et plats composés,soupes,"Soupe à la volaille et aux légumes, préemballée à réchauffer","Soup, chicken and vegetables, prepacked, to be reheated",2,0,0.133,3.07,0.158,0.00101,#5DADE2
652,25950,entrées et plats composés,soupes,"Soupe à la volaille et aux vermicelles, déshydratée reconstituée","Soup, chicken and vermicelli, dehydrated and reconstituted",2,0,0.957,33.8,2.19,0.0108,#5DADE2
653,25908,entrées et plats composés,soupes,"Soupe à la volaille et aux vermicelles, préemballée à réchauffer","Soup, chicken and vermicelli, prepacked, to be reheated",2,0,1.0,38.2,2.2,0.0108,#5DADE2
654,25942,entrées et plats composés,soupes,"Soupe à l'oignon, déshydratée reconstituée","Soup, onions, dehydrated and reconstituted",2,0,2.18,69.4,2.04,0.0187,#5DADE2
655,25910,entrées et plats composés,soupes,"Soupe à l'oignon, préemballée à réchauffer","Soup, onions, prepacked, to be reheated",2,0,2.23,73.8,2.04,0.0187,#5DADE2
656,25923,entrées et plats composés,soupes,"Soupe asiatique, avec pâtes, déshydratée reconstituée","Soup, Asian-style with noodles, dehydrated and reconstituted",2,0,6.61,98.7,-41.6,0.0459,#5DADE2
657,25955,entrées et plats composés,soupes,"Soupe asiatique, avec pâtes, préemballée à réchauffer","Soup, Asian-style with noodles, prepacked, to be reheated",2,0,6.65,103.0,-41.6,0.0459,#5DADE2
658,25957,entrées et plats composés,soupes,"Soupe au cresson, déshydratée reconstituée","Soup, watercress, dehydrated and reconstituted",2,0,0.521,12.5,0.717,0.00397,#5DADE2
659,25958,entrées et plats composés,soupes,"Soupe au cresson, préemballée à réchauffer","Soup, watercress, prepacked, to be reheated",2,0,0.564,16.9,0.725,0.00397,#5DADE2
660,25917,entrées et plats composés,soupes,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",2,0,0.475,46.0,2.28,0.00515,#5DADE2
661,25953,entrées et plats composés,soupes,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",2,0,0.518,50.4,2.29,0.00515,#5DADE2
662,25954,entrées et plats composés,soupes,"Soupe au potiron, déshydratée reconstituée","Soup, pumpkin, dehydrated and reconstituted",2,0,0.696,20.7,1.41,0.0059,#5DADE2
663,25945,entrées et plats composés,soupes,"Soupe au potiron, préemballée à réchauffer","Soup, pumpkin, prepacked, to be reheated",2,0,0.74,25.1,1.42,0.0059,#5DADE2
664,25932,entrées et plats composés,soupes,"Soupe aux asperges, déshydratée reconstituée","Soup, asparagus, dehydrated and reconstituted",2,0,1.45,66.0,1.7,0.0138,#5DADE2
665,25968,entrées et plats composés,soupes,"Soupe aux asperges, préemballée à réchauffer","Soup, asparagus, prepacked, to be reheated",2,0,1.5,70.5,1.71,0.0138,#5DADE2
666,25934,entrées et plats composés,soupes,"Soupe aux céréales et aux légumes, déshydratée reconstituée","Soup, cereals and vegetables, dehydrated and reconstituted",2,0,0.54,11.9,1.31,0.00401,#5DADE2
667,25936,entrées et plats composés,soupes,"Soupe aux champignons, déshydratée reconstituée","Soup, mushrooms, dehydrated and reconstituted",2,0,3.55,76.1,16.5,0.0226,#5DADE2
668,25912,entrées et plats composés,soupes,"Soupe aux champignons, préemballée à réchauffer","Soup, mushrooms, prepacked, to be reheated",2,0,3.6,80.6,16.5,0.0226,#5DADE2
669,25962,entrées et plats composés,soupes,"Soupe aux légumes avec fromage, préemballée à réchauffer","Soup, vegetables with cheese, prepacked, to be reheated",2,0,1.24,57.7,1.33,0.0114,#5DADE2
670,25905,entrées et plats composés,soupes,"Soupe aux légumes variés, déshydratée reconstituée","Soup, mixed vegetables, dehydrated and reconstituted",2,0,0.467,12.6,1.22,0.00354,#5DADE2
671,25903,entrées et plats composés,soupes,"Soupe aux légumes variés, préemballée à réchauffer","Soup, mixed vegetables, prepacked, to be reheated",2,0,0.51,17.0,1.23,0.00354,#5DADE2
672,25964,entrées et plats composés,soupes,"Soupe aux légumes verts, déshydratée reconstituée","Soup, green vegetables, dehydrated and reconstituted",2,0,1.02,21.3,1.5,0.00779,#5DADE2
673,25963,entrées et plats composés,soupes,"Soupe aux légumes verts, préemballée à réchauffer","Soup, green vegetables, prepacked, to be reheated",2,0,1.06,25.7,1.51,0.00779,#5DADE2
674,25900,entrées et plats composés,soupes,"Soupe aux lentilles, préemballée à réchauffer","Soup, lentils, prepacked, to be reheated",2,0,0.463,23.1,0.574,0.00275,#5DADE2
675,25925,entrées et plats composés,soupes,"Soupe aux poireaux et pommes de terre, déshydratée reconstituée","Soup, leek and potato, dehydrated and reconstituted",2,0,0.41,8.35,0.461,0.00293,#5DADE2
676,25907,entrées et plats composés,soupes,"Soupe aux poireaux et pommes de terre, préemballée à réchauffer","Soup, leek and potato, prepacked, to be reheated",2,0,0.454,12.8,0.469,0.00293,#5DADE2
677,25965,entrées et plats composés,soupes,"Soupe aux pois cassés, préemballée à réchauffer","Soup, split peas, prepacked, to be reheated",2,0,0.463,23.1,0.574,0.00275,#5DADE2
678,25915,entrées et plats composés,soupes,"Soupe chorba frik, à base de viande et de frik","Soup, chorba frik, w meat and frik",2,0,4.24,403.0,1.87,0.0661,#5DADE2
679,25919,entrées et plats composés,soupes,"Soupe de poissons et / ou crustacés, déshydratée reconstituée","Soup, fish and/or crustacean, dehydrated and reconstituted",2,0,8.22,59.7,2.69,0.208,#5DADE2
680,25904,entrées et plats composés,soupes,"Soupe de poissons et / ou crustacés, préemballée à réchauffer","Soup, fish and/or crustacean, prepacked, to be reheated",2,0,8.27,64.1,2.7,0.208,#5DADE2
681,25967,entrées et plats composés,soupes,Soupe froide type Gaspacho ou Gazpacho,"Soup, gazpacho, cold",2,0,0.417,7.68,0.453,0.00237,#5DADE2
682,25924,entrées et plats composés,soupes,"Soupe marocaine, déshydratée reconstituée","Soup, Moroccan, dehydrated and reconstituted",2,0,3.91,398.0,1.63,0.0655,#5DADE2
683,25956,entrées et plats composés,soupes,"Soupe minestrone, déshydratée reconstituée","Soup, minestrone, dehydrated and reconstituted",2,0,1.56,43.4,1.98,0.0125,#5DADE2
684,25916,entrées et plats composés,soupes,"Soupe minestrone, préemballée à réchauffer","Soup, minestrone, prepacked, to be reheated",2,0,0.518,50.4,2.29,0.00515,#5DADE2
685,25169,entrées et plats composés,feuilletées et autres entrées,"Spécialité chinoise ou bouchées à la vapeur, cuite",Chinese specialty or dumplings,2,0,7.49,121.0,-57.1,0.0532,#5DADE2
686,25456,entrées et plats composés,plats composés,Sushi ou Maki aux produits de la mer,Sushi or maki with seafood products,2,0,2.45,64.9,23.0,0.018,#5DADE2
687,26269,entrées et plats composés,salades composées et crudités,"Taboulé ou Salade de couscous au poulet, préemballé","Tabbouleh with chicken, prepacked",2,0,2.15,130.0,2.63,0.0274,#5DADE2
688,25608,entrées et plats composés,salades composées et crudités,"Taboulé ou Salade de couscous, préemballé","Tabbouleh, prepacked",2,0,1.03,83.2,1.75,0.00938,#5DADE2
689,25159,entrées et plats composés,plats composés,Tajine de mouton,Mutton tagine,2,0,26.7,2900.0,9.55,0.478,#5DADE2
690,25204,entrées et plats composés,plats composés,Tajine de poulet,Chicken tagine,2,0,5.44,273.0,6.61,0.0831,#5DADE2
691,25454,entrées et plats composés,"pizzas, tartes et crêpes salées",Tarte à la provençale,Provencal-style tart,2,0,2.11,88.8,1.79,0.0197,#5DADE2
692,25561,entrées et plats composés,"pizzas, tartes et crêpes salées",Tarte à la tomate,Tomato tart,2,0,2.11,88.8,1.79,0.0197,#5DADE2
693,25529,entrées et plats composés,"pizzas, tartes et crêpes salées",Tarte à l'oignon,Onion tart,2,0,2.51,138.0,2.15,0.0325,#5DADE2
694,25444,entrées et plats composés,"pizzas, tartes et crêpes salées",Tarte au fromage,Cheese tart,2,0,3.25,172.0,1.54,0.0409,#5DADE2
695,25623,entrées et plats composés,"pizzas, tartes et crêpes salées",Tarte au maroilles ou Flamiche au maroilles,Maroilles cheese tart or maroilles cheese flamiche,2,0,3.9,252.0,1.77,0.0568,#5DADE2
696,25555,entrées et plats composés,"pizzas, tartes et crêpes salées",Tarte au saumon,Salmon tart,2,0,3.25,156.0,1.31,0.0352,#5DADE2
697,25417,entrées et plats composés,"pizzas, tartes et crêpes salées",Tarte aux légumes,Vegetables tart,2,0,2.11,88.8,1.79,0.0197,#5DADE2
698,25564,entrées et plats composés,"pizzas, tartes et crêpes salées",Tarte aux noix de Saint-Jacques,Scallops tart,2,0,4.17,104.0,7.52,0.0551,#5DADE2
699,26267,entrées et plats composés,"pizzas, tartes et crêpes salées",Tarte épinard chèvre,Goat cheese and spinach tart,2,0,3.9,252.0,1.77,0.0568,#5DADE2
700,25553,entrées et plats composés,"pizzas, tartes et crêpes salées",Tarte ou Tourte aux poireaux,Leek tart or pie,2,0,2.66,134.0,1.83,0.033,#5DADE2
701,25137,entrées et plats composés,plats composés,Tartiflette,Tartiflette (cheese fondue),2,0,2.53,130.0,1.65,0.0317,#5DADE2
702,8296,entrées et plats composés,plats composés,Terrine ou mousse de légumes,Vegetable terrine or mousse,2,0,1.32,42.8,2.34,0.0151,#5DADE2
703,26268,entrées et plats composés,"pizzas, tartes et crêpes salées",Tielle sétoise,Squid and spicy tomato sauce pie,2,0,2.49,101.0,2.64,0.0586,#5DADE2
704,25523,entrées et plats composés,sandwichs,"Toasts ou Canapés salés, garnitures diverses",Canapés (toasts w various toppings),2,0,1.79,97.5,0.704,0.0161,#5DADE2
705,20904,entrées et plats composés,plats composés,"Tofu, nature","Tofu, plain",2,0,0.665,29.9,0.235,0.0029,#5DADE2
706,25524,entrées et plats composés,plats composés,Tomate à la provençale,Provencal-style tomato (breaded tomatoes stuffed with garlic and parsley),2,0,1.11,12.5,3.42,0.00631,#5DADE2
707,25103,entrées et plats composés,plats composés,Tomate farcie,Stuffed tomatoes,2,0,4.16,206.0,3.88,0.0713,#5DADE2
708,25560,entrées et plats composés,"pizzas, tartes et crêpes salées",Tourte au riesling,Riesling wine and pork pie,2,0,12.1,1130.0,6.51,0.207,#5DADE2
709,8601,entrées et plats composés,plats composés,Tripes à la mode de Caen,Caen-style tripe,2,0,22.6,1590.0,5.31,0.3,#5DADE2
710,8602,entrées et plats composés,plats composés,"Tripes à la mode de Caen, préemballées","Caen-style tripe, prepacked",2,0,22.6,1590.0,5.31,0.3,#5DADE2
711,8612,entrées et plats composés,plats composés,Tripes à la tomate ou à la provençale,Provencal-type tripe (with tomato),2,0,20.0,1410.0,4.7,0.279,#5DADE2
712,7815_2,entrées et plats composés,sandwichs,Wrap végétarien,"Wheat tortilla wrap, filled with soy-based, vegetarian",2,0,1.49,128.0,1.76,0.0165,#5DADE2
713,25565,entrées et plats composés,plats composés,Yakitori (brochettes japonaises grillées en sauce),"Yakitori (grilled meat on skewers, Japanese-style, with sauce)",2,0,6.71,392.0,6.85,0.122,#5DADE2
714,13712,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop léger, appertisé, égoutté","Apricot, canned in light syrup, drained",2,0,0.927,42.9,1.17,0.00794,#27AE60
715,13713,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop léger, appertisé, non égoutté","Apricot, canned in light syrup, not drained",2,0,0.545,25.2,0.704,0.00467,#27AE60
716,13714,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop, appertisé, égoutté","Apricot, in syrup, canned, drained",2,0,0.941,43.6,1.19,0.00806,#27AE60
717,13715,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop, appertisé, non égoutté","Apricot, in syrup, canned, not drained",2,0,0.545,25.2,0.704,0.00467,#27AE60
718,13000,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot, dénoyauté, cru","Apricot, pitted, raw",2,0,0.881,43.8,1.34,0.00731,#27AE60
719,13001,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot, dénoyauté, sec","Apricot, pitted, dried",2,0,1.8,240.0,6.21,0.0328,#27AE60
720,15000,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Amande (avec peau),"Almond, (with peel)",2,0,2.69,380.0,31.1,0.0579,#27AE60
721,15042,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Amande, grillée, salée","Almond, grilled, salted",2,0,2.69,380.0,31.1,0.0579,#27AE60
722,15041,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Amande, mondée, émondée ou blanchie","Almond, peeled, unpeeled or blanched",2,0,2.69,380.0,31.1,0.0579,#27AE60
723,13716,"fruits, légumes, légumineuses et oléagineux",fruits,"Ananas au sirop et jus d'ananas, appertisé, égoutté","Pineapple, in pineapple juice and syrup, canned, drained",2,0,1.42,32.6,0.721,0.0118,#27AE60
724,13717,"fruits, légumes, légumineuses et oléagineux",fruits,"Ananas au sirop et jus d'ananas, appertisé, non égoutté","Pineapple, in pineapple juice and syrup, canned, not drained",2,0,0.859,19.8,0.453,0.00716,#27AE60
725,13718,"fruits, légumes, légumineuses et oléagineux",fruits,"Ananas au sirop léger, appertisé, égoutté","Pineapple, in light syrup, canned, drained",2,0,1.43,32.9,0.727,0.0119,#27AE60
726,13719,"fruits, légumes, légumineuses et oléagineux",fruits,"Ananas au sirop léger, appertisé, non égoutté","Pineapple, in light syrup, canned, not drained",2,0,0.859,19.8,0.453,0.00716,#27AE60
727,13002,"fruits, légumes, légumineuses et oléagineux",fruits,"Ananas, pulpe, cru","Pineapple, pulp, raw",2,0,1.29,33.4,0.608,0.0104,#27AE60
728,20581,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Arachide, bouillie/cuite à l'eau, salée","Peanut, boiled/cooked in water, w salt",2,0,4.25,536.0,4.99,0.0645,#27AE60
729,20067,"fruits, légumes, légumineuses et oléagineux",légumes,"Artichaut, appertisé, égoutté","Artichoke, canned, drained",2,0,1.84,61.3,0.324,0.0144,#27AE60
730,20155,"fruits, légumes, légumineuses et oléagineux",légumes,"Artichaut, coeur, appertisé, égoutté","Artichoke, heart, canned, drained",2,0,1.84,61.3,0.324,0.0144,#27AE60
731,20052,"fruits, légumes, légumineuses et oléagineux",légumes,"Artichaut, cru","Artichoke, globe, raw",2,0,3.88,135.0,0.444,0.0274,#27AE60
732,20000,"fruits, légumes, légumineuses et oléagineux",légumes,"Artichaut, cuit","Artichoke, globe, cooked",2,0,1.25,39.6,0.283,0.00875,#27AE60
733,20156,"fruits, légumes, légumineuses et oléagineux",légumes,"Artichaut, fond, appertisé, égoutté","Artichoke base, canned, drained",2,0,1.96,61.8,0.354,0.0148,#27AE60
734,20232,"fruits, légumes, légumineuses et oléagineux",légumes,"Artichaut, fond, surgelé, cru","Artichoke base, frozen, raw",2,0,1.61,60.9,0.436,0.0138,#27AE60
735,20076,"fruits, légumes, légumineuses et oléagineux",légumes,"Asperge, appertisée, égouttée","Asparagus, canned, drained",2,0,1.15,134.0,2.57,0.0156,#27AE60
736,20282,"fruits, légumes, légumineuses et oléagineux",légumes,"Asperge, blanche ou violette, pelée, crue","Asparagus, white or purple, peeled, raw",2,0,1.56,235.0,4.41,0.0255,#27AE60
737,20001,"fruits, légumes, légumineuses et oléagineux",légumes,"Asperge, bouillie/cuite à l'eau","Asparagus, boiled/cooked in water",2,0,2.25,275.0,5.34,0.0309,#27AE60
738,20073,"fruits, légumes, légumineuses et oléagineux",légumes,"Asperge, pelée, crue","Asparagus, peeled, raw",2,0,1.43,235.0,4.4,0.0254,#27AE60
739,20279,"fruits, légumes, légumineuses et oléagineux",légumes,"Asperge, verte, crue","Asparagus, green, raw",2,0,1.56,235.0,4.41,0.0255,#27AE60
740,20053,"fruits, légumes, légumineuses et oléagineux",légumes,"Aubergine, crue","Eggplant, raw",2,0,0.457,9.73,2.91,0.00338,#27AE60
741,20002,"fruits, légumes, légumineuses et oléagineux",légumes,"Aubergine, cuite","Eggplant, cooked",2,0,0.844,11.1,3.33,0.00446,#27AE60
742,13004,"fruits, légumes, légumineuses et oléagineux",légumes,"Avocat, pulpe, cru","Avocado, pulp, raw",2,0,1.48,85.0,23.6,0.0102,#27AE60
743,20198,"fruits, légumes, légumineuses et oléagineux",légumes,"Bambou, pousse, crue","Bamboo shoots, raw",2,0,1.07,176.0,3.29,0.0189,#27AE60
744,20188,"fruits, légumes, légumineuses et oléagineux",légumes,"Bambou, pousses, appertisées, égouttées","Bamboo shoots, canned, drained",2,0,1.67,162.0,3.18,0.0195,#27AE60
